data_id,num_item_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,mom_ed,longitudinal,source_name,license,item_id,definition,type,category,lexical_category,lexical_class,word,complexity_category,produces
134097,165,16,35,35,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134098,165,16,71,71,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134099,165,16,27,27,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134100,165,16,5,5,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134101,165,16,40,40,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134102,165,16,142,142,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134103,165,16,22,22,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134104,165,16,7,7,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134105,165,16,91,91,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134106,165,16,117,117,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134107,165,16,70,70,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134108,165,16,18,18,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134109,165,16,9,9,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134110,165,16,75,75,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134111,165,16,26,26,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134112,165,16,62,62,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134113,165,16,3,3,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134114,165,16,44,44,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134115,165,16,12,12,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134116,165,16,54,54,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134117,165,16,43,43,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134118,165,16,115,115,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134119,165,16,117,117,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134120,165,16,38,38,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134121,165,16,132,132,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134122,165,16,49,49,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134123,165,16,39,39,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134124,165,16,15,15,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134125,165,16,42,42,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134126,165,16,35,35,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134127,165,16,20,20,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134128,165,16,86,86,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134129,165,16,152,152,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134130,165,16,12,12,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134131,165,16,65,65,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134132,165,16,31,31,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134133,165,16,69,69,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134134,165,16,76,76,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134135,165,16,40,40,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134136,165,16,24,24,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134137,165,16,17,17,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134138,165,16,0,0,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134139,165,16,58,58,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134140,165,16,13,13,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134141,165,16,164,164,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134142,165,16,135,135,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134143,165,16,37,37,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134144,165,16,20,20,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134145,165,16,114,114,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134146,165,16,11,11,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134147,165,16,41,41,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134148,165,16,48,48,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134149,165,16,122,122,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134150,165,16,35,35,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134151,165,16,58,58,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134152,165,16,64,64,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134153,165,16,6,6,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134154,165,16,23,23,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134155,165,16,70,70,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134156,165,16,22,22,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134157,165,16,11,11,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134158,165,16,62,62,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134159,165,16,79,79,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134160,165,16,44,44,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134161,165,16,89,89,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134162,165,16,68,68,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134163,165,16,41,41,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134164,165,16,10,10,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134165,165,16,64,64,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134166,165,16,34,34,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134167,165,16,36,36,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134168,165,16,26,26,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134169,165,16,27,27,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134170,165,16,25,25,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134171,165,16,8,8,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134172,165,16,14,14,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134173,165,16,18,18,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134174,165,16,85,85,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134175,165,16,21,21,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134176,165,16,56,56,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134177,165,16,39,39,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134178,165,16,24,24,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134179,165,16,161,161,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134180,165,16,13,13,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134181,165,16,11,11,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134182,165,16,74,74,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134183,165,16,284,284,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134184,165,16,11,11,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134185,165,16,33,33,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134186,165,16,37,37,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134187,165,16,24,24,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134188,165,16,41,41,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134189,165,16,24,24,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134190,165,16,42,42,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134191,165,16,21,21,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134192,165,16,41,41,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134193,165,16,120,120,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134194,165,16,11,11,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134195,165,16,62,62,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134196,165,16,139,139,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134197,165,16,42,42,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134198,165,16,43,43,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134199,165,16,26,26,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134200,165,16,96,96,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134201,165,16,13,13,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134202,165,16,8,8,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134203,165,16,30,30,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134204,165,16,27,27,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134205,165,16,26,26,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134206,165,16,24,24,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134207,165,16,9,9,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134208,165,16,32,32,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134209,165,16,97,97,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134210,165,16,13,13,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134211,165,16,22,22,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134212,165,16,21,21,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134213,165,16,55,55,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134214,165,16,14,14,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134215,165,16,17,17,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134216,165,16,58,58,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134217,165,16,3,3,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134218,165,16,9,9,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134219,165,16,49,49,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134220,165,16,71,71,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134221,165,16,56,56,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134222,165,16,52,52,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134223,165,16,24,24,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134224,165,16,9,9,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134225,165,16,9,9,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134226,165,16,121,121,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134227,165,16,87,87,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134228,165,16,37,37,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134229,165,16,66,66,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134230,165,16,29,29,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134231,165,16,100,100,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134232,165,16,6,6,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134233,165,16,17,17,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134234,165,16,64,64,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134235,165,16,22,22,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134236,165,16,7,7,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134237,165,16,71,71,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134238,165,16,20,20,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134239,165,16,40,40,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134240,165,16,216,216,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134241,165,16,275,275,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134242,165,16,7,7,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134243,165,16,2,2,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134244,165,16,90,90,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134245,165,16,52,52,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134246,165,16,20,20,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134247,165,16,8,8,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134248,165,16,3,3,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134249,165,16,8,8,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134250,165,16,19,19,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134251,165,16,58,58,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134252,165,16,33,33,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
134253,165,16,113,113,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134254,165,16,38,38,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134255,165,16,75,75,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134256,165,16,23,23,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134257,165,16,117,117,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134258,165,16,28,28,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
134259,165,16,48,48,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
